brand,model,year,campaign_number,component,summary,report_date,consequence,remedy,manufacturer,url,merge_key,mpg_city,mpg_hwy,mpg_combined,cylinders,displ,transmission,vehicle_class,co2_gpm,fuelType,text_len,sent_neg,sent_neu,sent_pos,sent_compound
acura,ilx,2014,14V323000,EXTERIOR LIGHTING:HEADLIGHTS,"American Honda Motor Co., Inc (Honda) is recalling certain model year 2013 Acura ILX vehicles manufactured January 16, 2012 to March 1, 2013, ILX Hybrid vehicles manufactured January 12, 2012 to February 7, 2013, and certain model year 2014 ILX vehicles manufactured May 2, 2013, to May 31, 2014, and ILX Hybrid vehicles manufactured October 18, 2013 to February 19, 2014.  Excessive heat temperatures around the headlight bulb and reflector unit may diminish the output of the headlight and cause smoke, melting, and fire.  Thus, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard No. 108, ""Lamps, Reflective Devices, and Associated Equipment.""",2014-06-13,"The diminished light output may decrease the driver's visibility, increasing the risk of a crash.  Additonally, the excessive heat coming from around the bulb and reflector could cause the headlights to overheat, increasing the risk of a fire.","Honda will notify owners, and dealers will replace the headlights, free of charge.  The recall began in July 2014.  Owners may contact Acura customer service at 1-800-862-2872.  Honda's number for this recall is JE9.",Honda (American Honda Motor Co.),,acura_ilx_2014,22,31,25,4.0,2.4,Manual 6-spd,Compact Cars,361.0,Premium,687,0.07,0.87,0.06,-0.2732
acura,ilx,2014,20V770000,POWER TRAIN:DRIVELINE:DRIVESHAFT,"Honda (American Honda Motor Co.) is recalling certain 2013-2015 Acura ILX, 2013 Acura ILX Hybrid, 2012 Honda Civic Hybrid, and 2007-2008 Honda Fit vehicles with a manual transmission and 2009-2013 Honda Fit vehicles originally sold, or ever registered, in Connecticut, Delaware, District of Columbia, Illinois, Indiana, Iowa, Kentucky, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Vermont, Virginia, West Virginia, and Wisconsin.  The drive shafts' protective coating may not have been applied properly during manufacturing, making it more susceptible to damage from road salt, or other contaminants, and potentially cause it to break.",2020-12-10,A broken drive shaft may cause a sudden loss of drive power.  The vehicle could also roll away if the parking brake has not been applied before the vehicle has been exited.  Either condition can increase the risk of a crash or injury.,"Honda will notify owners, and dealers will inspect the drive shafts, replacing either the left or right drive shaft, if necessary, free of charge.  Owners were notified of the safety risk with an interim letter mailed February 2, 2021.  A second letter will be sent once the remedy is available.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are P9M, PAV, BAY, TAX, CA0, and MAZ.",Honda (American Honda Motor Co.),,acura_ilx_2014,24,34,27,4.0,2.0,Automatic (S5),Compact Cars,322.0,Premium,724,0.033,0.901,0.067,0.3892
acura,ilx,2014,20V770000,POWER TRAIN:DRIVELINE:DRIVESHAFT,"Honda (American Honda Motor Co.) is recalling certain 2013-2015 Acura ILX, 2013 Acura ILX Hybrid, 2012 Honda Civic Hybrid, and 2007-2008 Honda Fit vehicles with a manual transmission and 2009-2013 Honda Fit vehicles originally sold, or ever registered, in Connecticut, Delaware, District of Columbia, Illinois, Indiana, Iowa, Kentucky, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Vermont, Virginia, West Virginia, and Wisconsin.  The drive shafts' protective coating may not have been applied properly during manufacturing, making it more susceptible to damage from road salt, or other contaminants, and potentially cause it to break.",2020-12-10,A broken drive shaft may cause a sudden loss of drive power.  The vehicle could also roll away if the parking brake has not been applied before the vehicle has been exited.  Either condition can increase the risk of a crash or injury.,"Honda will notify owners, and dealers will inspect the drive shafts, replacing either the left or right drive shaft, if necessary, free of charge.  Owners were notified of the safety risk with an interim letter mailed February 2, 2021.  A second letter will be sent once the remedy is available.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are P9M, PAV, BAY, TAX, CA0, and MAZ.",Honda (American Honda Motor Co.),,acura_ilx_2014,22,31,25,4.0,2.4,Manual 6-spd,Compact Cars,361.0,Premium,724,0.033,0.901,0.067,0.3892
acura,ilxhybrid,2014,19V182000,AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling specific 2003 Acura 3.2CL, 2013-2016 ILX, 2013-2014 ILX Hybrid, 2003-2006 MDX, 2007-2016 RDX, 2002-2003 3.2TL, 2004-2006, and 2009-2014 TL, 2010-2013 ZDX and 2001-2007 and 2009 Honda Accord, 2001-2005 Civic, 2003-2005 Civic Hybrid, 2001-2005 Civic GX NGV, 2002-2007 and 2010-2011 CR-V, 2003-2011 Element, 2007 Fit, 2002-2004 Odyssey, 2003-2008 Pilot, and 2006-2014 Ridgeline vehicles.  The affected vehicles received a replacement driver air bag inflator as part of a previous Takata inflator recall remedy or a replacement driver air bag module containing the same inflator type as a service part.  Due to a manufacturing error, in the event of a crash necessitating deployment of the driver frontal air bag, these inflators may explode.",2019-03-06,"An explosion of an inflator within the driver frontal air bag module may result in sharp metal fragments striking the driver, front seat passenger or other occupants resulting in serious injury or death.","Honda will notify owners, and dealers will replace the driver's air bag inflator with an alternate inflator, free of charge.  The recall began April 10, 2019.  Honda owners may contact customer service at 1-888-234-2138.  Honda's number for this recall is O41.  Acura owners may contact customer service at 1-888-234-2138.  Acura's number for this recall is U40.",Honda (American Honda Motor Co.),EA15001,acura_ilxhybrid_2014,38,38,38,4.0,1.5,Automatic (AV-S7),Compact Cars,228.0,Premium,784,0.06,0.918,0.021,-0.5423
acura,rlx,2014,15V301000,FORWARD COLLISION AVOIDANCE: CRASH IMMINENT BRAKING,"Honda (American Honda Motor Co.) is recalling certain model year 2014-2015 Acura MDX 2WD and AWD, RLX and 2014 Acura RLX Hybrid vehicles.  In certain driving conditions, the Collision Mitigation Braking System (CMBS) may incorrectly interpret certain roadside objects such as metal fences or metal guardrails as obstacles and unexpectedly apply the brakes.",2015-05-20,"If the CMBS unexpectedly applies emergency braking force while driving, there is an increased risk of a crash.","Honda will notify owners, and dealers will update the CMBS software, free of charge.  The recall began on July 6, 2015.  Owners may contact Acura customer service at 1-800-382-2238.  Honda's numbers for this recall is JQ4, JQ5 and JQ6.",Honda (American Honda Motor Co.),,acura_rlx_2014,20,30,23,6.0,3.5,Automatic (S6),Midsize Cars,380.0,Premium,356,0.086,0.808,0.106,0.0516
acura,rlx,2014,14V639000,SEAT BELTS,"American Honda Motor Company (Honda) is recalling certain model year 2014-2015 Acura MDX vehicles manufactured April 23, 2013, to August 25, 2014, and 2014 Acura RLX vehicles manufactured November 5, 2012, to November 25, 2013.  In the affected vehicles, the driver and front passenger seat belt may not extend or retract in low temperatures.",2014-10-10,A seatbelt that does not function increases the risk of injury in a crash.,"Honda has notified owners, and dealers will replace the driver and front passenger seat belts, free of charge.  The recall began in November 2014.  Owners may contact Acura customer service at 1-800-382-2238.  Honda's number for this recall is JK7 for the MKX, and JK8 for the RLX.",Honda (American Honda Motor Co.),,acura_rlx_2014,20,30,23,6.0,3.5,Automatic (S6),Midsize Cars,380.0,Premium,342,0.091,0.872,0.037,-0.2773
acura,rlx,2014,14V792000,EXTERIOR LIGHTING:HEADLIGHTS,"American Honda Motor Co. (Honda) is recalling certain model year 2014 Acura RLX vehicles manufactured November 22, 2012, to January 30, 2014, 2015 Acura RLX vehicles manufactured June 4, 2014, to November 18, 2014, and 2014 Acura RLX Hybrid vehicles manufactured November 5, 2013, to July 25, 2014.  An aluminum film applied to the inner reflector of the headlight may experience adhesion issues causing the film to delaminate.  Thus, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 108, ""Lamps, reflective devices, and associated equipment.""",2014-12-16,"Delamination of the aluminum film may diminish output of the headlight, increasing the risk of a vehicle crash.","Honda will notify owners, and dealers will replace both of the headlights, free of charge.  The recall began February 2, 2015.  Owners may contact Honda customer service at 1-310-783-2000.  Honda's number for this recall is JN2.",Honda (American Honda Motor Co.),,acura_rlx_2014,20,30,23,6.0,3.5,Automatic (S6),Midsize Cars,380.0,Premium,599,0.058,0.892,0.05,-0.2023
acura,rlx,2014,13V622000,SUSPENSION:REAR,"American Honda Motor Company (Honda) is recalling certain model year 2014 Acura RLX vehicles manufactured August 7, 2012, through November 5, 2013.  The bolts that attach the rear lower control arms to the sub-frame of the vehicle may have loosened during transport to dealerships.",2013-12-16,"Loose rear lower control arm bolts may reduce steering ability, increasing the risk of a crash.","Honda will notify owners, and dealers will replace the rear suspension lower control arm bolts, free of charge.  The recall is expected to begin in early January 2014.  Customers may contact Honda at 1-800-999-1009.  Honda's number for this recall is JD0.",Honda (American Honda Motor Co.),,acura_rlx_2014,20,30,23,6.0,3.5,Automatic (S6),Midsize Cars,380.0,Premium,281,0.048,0.907,0.045,-0.0258
acura,rlx,2014,23V858000,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",2023-12-18,"Fuel pump failure can cause an engine stall while driving, increasing the risk of a crash.","Dealers will replace the fuel pump module, free of charge.  Owner letters were mailed September 6, 2024.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are KGC and KGD.  This recall is an expansion of NHTSA recall numbers 21V-215 and 20V-314.",Honda (American Honda Motor Co.),,acura_rlx_2014,20,30,23,6.0,3.5,Automatic (S6),Midsize Cars,380.0,Premium,411,0.05,0.845,0.105,0.4215
acura,rlxhybrid,2014,15V301000,FORWARD COLLISION AVOIDANCE: CRASH IMMINENT BRAKING,"Honda (American Honda Motor Co.) is recalling certain model year 2014-2015 Acura MDX 2WD and AWD, RLX and 2014 Acura RLX Hybrid vehicles.  In certain driving conditions, the Collision Mitigation Braking System (CMBS) may incorrectly interpret certain roadside objects such as metal fences or metal guardrails as obstacles and unexpectedly apply the brakes.",2015-05-20,"If the CMBS unexpectedly applies emergency braking force while driving, there is an increased risk of a crash.","Honda will notify owners, and dealers will update the CMBS software, free of charge.  The recall began on July 6, 2015.  Owners may contact Acura customer service at 1-800-382-2238.  Honda's numbers for this recall is JQ4, JQ5 and JQ6.",Honda (American Honda Motor Co.),,acura_rlxhybrid_2014,28,31,30,6.0,3.5,Automatic (S7),Midsize Cars,302.0,Premium,356,0.086,0.808,0.106,0.0516
acura,rlxhybrid,2014,14V792000,EXTERIOR LIGHTING:HEADLIGHTS,"American Honda Motor Co. (Honda) is recalling certain model year 2014 Acura RLX vehicles manufactured November 22, 2012, to January 30, 2014, 2015 Acura RLX vehicles manufactured June 4, 2014, to November 18, 2014, and 2014 Acura RLX Hybrid vehicles manufactured November 5, 2013, to July 25, 2014.  An aluminum film applied to the inner reflector of the headlight may experience adhesion issues causing the film to delaminate.  Thus, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 108, ""Lamps, reflective devices, and associated equipment.""",2014-12-16,"Delamination of the aluminum film may diminish output of the headlight, increasing the risk of a vehicle crash.","Honda will notify owners, and dealers will replace both of the headlights, free of charge.  The recall began February 2, 2015.  Owners may contact Honda customer service at 1-310-783-2000.  Honda's number for this recall is JN2.",Honda (American Honda Motor Co.),,acura_rlxhybrid_2014,28,31,30,6.0,3.5,Automatic (S7),Midsize Cars,302.0,Premium,599,0.058,0.892,0.05,-0.2023
acura,tsx,2014,18V661000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain 2014 Honda Insight and Acura TSX and TSX Wagon, 2014-2015 Honda Crosstour and Pilot vehicles nationwide, as well as certain 2014 Honda FCX Clarity and Fit EV vehicles in Florida, Hawaii, Puerto Rico, Texas, Alabama, Georgia, Louisiana, Mississippi, South Carolina, California, American Samoa, Guam, the Northern Mariana Islands (Saipan) and the U.S. Virgin Islands.

Honda is also recalling certain 2011-2013 Acura TSX, TSX Wagon and ZDX, Honda Crosstour, Insight, Fit and Pilot vehicles, 2011-2012 Honda Accord and 2011 Honda Civic NGV, Civic, Civic Hybrid and CR-V vehicles in Arizona, Arkansas, Delaware, the District of Columbia, Illinois, Indiana, Kansas, Kentucky, Maryland, Missouri, Nebraska, Nevada, New Jersey, New Mexico, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Virginia and West Virginia.

Lastly, Honda is recalling certain 2010-2013 Acura TSX and ZDX, Honda Crosstour, Fit, Insight and Pilot, 2011-2013 TSX Wagon, 2010-2012 Honda Accord and 2010-2011 Honda Civic NGV, Civic, Civic Hybrid and CR-V vehicles in Alaska, Colorado, Connecticut, Idaho, Iowa, Maine, Massachusetts, Michigan, Minnesota, Montana, New Hampshire, New York, North Dakota, Oregon, Rhode Island, South Dakota, Utah, Vermont, Washington, Wisconsin and Wyoming.

These vehicles are equipped with certain air bag air bag inflators assembled as part of the frontal air bag modules, and used as original equipment or replacement equipment (such as after a vehicle crash necessitating replacement of the original air bags), may explode due to propellant degradation occurring after long-term exposure to higher absolute humidity, temperature and temperature cycling.",2018-09-27,An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.,"Honda will notify owners, and dealers will replace the passenger frontal air bag inflator, free of charge. The recall began November 6, 2018.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are M2J and S2K.",Honda (American Honda Motor Co.),EA15001,acura_tsx_2014,22,31,25,4.0,2.4,Automatic (S5),Compact Cars,349.0,Premium,1721,0.023,0.873,0.104,0.946
acura,tsx,2014,18V661000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain 2014 Honda Insight and Acura TSX and TSX Wagon, 2014-2015 Honda Crosstour and Pilot vehicles nationwide, as well as certain 2014 Honda FCX Clarity and Fit EV vehicles in Florida, Hawaii, Puerto Rico, Texas, Alabama, Georgia, Louisiana, Mississippi, South Carolina, California, American Samoa, Guam, the Northern Mariana Islands (Saipan) and the U.S. Virgin Islands.

Honda is also recalling certain 2011-2013 Acura TSX, TSX Wagon and ZDX, Honda Crosstour, Insight, Fit and Pilot vehicles, 2011-2012 Honda Accord and 2011 Honda Civic NGV, Civic, Civic Hybrid and CR-V vehicles in Arizona, Arkansas, Delaware, the District of Columbia, Illinois, Indiana, Kansas, Kentucky, Maryland, Missouri, Nebraska, Nevada, New Jersey, New Mexico, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Virginia and West Virginia.

Lastly, Honda is recalling certain 2010-2013 Acura TSX and ZDX, Honda Crosstour, Fit, Insight and Pilot, 2011-2013 TSX Wagon, 2010-2012 Honda Accord and 2010-2011 Honda Civic NGV, Civic, Civic Hybrid and CR-V vehicles in Alaska, Colorado, Connecticut, Idaho, Iowa, Maine, Massachusetts, Michigan, Minnesota, Montana, New Hampshire, New York, North Dakota, Oregon, Rhode Island, South Dakota, Utah, Vermont, Washington, Wisconsin and Wyoming.

These vehicles are equipped with certain air bag air bag inflators assembled as part of the frontal air bag modules, and used as original equipment or replacement equipment (such as after a vehicle crash necessitating replacement of the original air bags), may explode due to propellant degradation occurring after long-term exposure to higher absolute humidity, temperature and temperature cycling.",2018-09-27,An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.,"Honda will notify owners, and dealers will replace the passenger frontal air bag inflator, free of charge. The recall began November 6, 2018.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are M2J and S2K.",Honda (American Honda Motor Co.),EA15001,acura_tsx_2014,21,29,24,4.0,2.4,Manual 6-spd,Compact Cars,373.0,Premium,1721,0.023,0.873,0.104,0.946
acura,tsx,2014,18V661000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain 2014 Honda Insight and Acura TSX and TSX Wagon, 2014-2015 Honda Crosstour and Pilot vehicles nationwide, as well as certain 2014 Honda FCX Clarity and Fit EV vehicles in Florida, Hawaii, Puerto Rico, Texas, Alabama, Georgia, Louisiana, Mississippi, South Carolina, California, American Samoa, Guam, the Northern Mariana Islands (Saipan) and the U.S. Virgin Islands.

Honda is also recalling certain 2011-2013 Acura TSX, TSX Wagon and ZDX, Honda Crosstour, Insight, Fit and Pilot vehicles, 2011-2012 Honda Accord and 2011 Honda Civic NGV, Civic, Civic Hybrid and CR-V vehicles in Arizona, Arkansas, Delaware, the District of Columbia, Illinois, Indiana, Kansas, Kentucky, Maryland, Missouri, Nebraska, Nevada, New Jersey, New Mexico, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Virginia and West Virginia.

Lastly, Honda is recalling certain 2010-2013 Acura TSX and ZDX, Honda Crosstour, Fit, Insight and Pilot, 2011-2013 TSX Wagon, 2010-2012 Honda Accord and 2010-2011 Honda Civic NGV, Civic, Civic Hybrid and CR-V vehicles in Alaska, Colorado, Connecticut, Idaho, Iowa, Maine, Massachusetts, Michigan, Minnesota, Montana, New Hampshire, New York, North Dakota, Oregon, Rhode Island, South Dakota, Utah, Vermont, Washington, Wisconsin and Wyoming.

These vehicles are equipped with certain air bag air bag inflators assembled as part of the frontal air bag modules, and used as original equipment or replacement equipment (such as after a vehicle crash necessitating replacement of the original air bags), may explode due to propellant degradation occurring after long-term exposure to higher absolute humidity, temperature and temperature cycling.",2018-09-27,An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.,"Honda will notify owners, and dealers will replace the passenger frontal air bag inflator, free of charge. The recall began November 6, 2018.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are M2J and S2K.",Honda (American Honda Motor Co.),EA15001,acura_tsx_2014,19,28,22,6.0,3.5,Automatic (S5),Compact Cars,394.0,Premium,1721,0.023,0.873,0.104,0.946
acura,tsx,2014,19V502000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain 2009-2014 Acura TSX, 2011-2014 TSX Sport Wagon, 2010-2013 ZDX, 2008-2012 Honda Accord, 2010-2011 Accord Crosstour, 2006-2011 Civic and Civic Hybrid, 2008-2010 Civic GX NGV, 2012-2015 Crosstour, 2007-2011 CR-V, 2009-2013 Fit, 2014 Fit EV, 2010-2014 Insight, and 2009-2015 Pilot vehicles. 

The vehicles are equipped with passenger frontal air bag inflators assembled as a recall remedy part or replacement service part, that may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, temperature and temperature cycling.",2019-06-27,An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.,"Honda will notify owners, and dealers will replace the passenger frontal air bag inflator, free of charge.  The recall began August 12, 2019.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are F5F and Q5E.",Honda (American Honda Motor Co.),EA15001,acura_tsx_2014,22,31,25,4.0,2.4,Automatic (S5),Compact Cars,349.0,Premium,620,0.037,0.885,0.078,0.4019
acura,tsx,2014,19V502000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain 2009-2014 Acura TSX, 2011-2014 TSX Sport Wagon, 2010-2013 ZDX, 2008-2012 Honda Accord, 2010-2011 Accord Crosstour, 2006-2011 Civic and Civic Hybrid, 2008-2010 Civic GX NGV, 2012-2015 Crosstour, 2007-2011 CR-V, 2009-2013 Fit, 2014 Fit EV, 2010-2014 Insight, and 2009-2015 Pilot vehicles. 

The vehicles are equipped with passenger frontal air bag inflators assembled as a recall remedy part or replacement service part, that may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, temperature and temperature cycling.",2019-06-27,An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.,"Honda will notify owners, and dealers will replace the passenger frontal air bag inflator, free of charge.  The recall began August 12, 2019.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are F5F and Q5E.",Honda (American Honda Motor Co.),EA15001,acura_tsx_2014,21,29,24,4.0,2.4,Manual 6-spd,Compact Cars,373.0,Premium,620,0.037,0.885,0.078,0.4019
acura,tsx,2014,19V502000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain 2009-2014 Acura TSX, 2011-2014 TSX Sport Wagon, 2010-2013 ZDX, 2008-2012 Honda Accord, 2010-2011 Accord Crosstour, 2006-2011 Civic and Civic Hybrid, 2008-2010 Civic GX NGV, 2012-2015 Crosstour, 2007-2011 CR-V, 2009-2013 Fit, 2014 Fit EV, 2010-2014 Insight, and 2009-2015 Pilot vehicles. 

The vehicles are equipped with passenger frontal air bag inflators assembled as a recall remedy part or replacement service part, that may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, temperature and temperature cycling.",2019-06-27,An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.,"Honda will notify owners, and dealers will replace the passenger frontal air bag inflator, free of charge.  The recall began August 12, 2019.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are F5F and Q5E.",Honda (American Honda Motor Co.),EA15001,acura_tsx_2014,19,28,22,6.0,3.5,Automatic (S5),Compact Cars,394.0,Premium,620,0.037,0.885,0.078,0.4019
acura,tsx,2014,19V378000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain 2009-2014 Acura TSX, 2011-2013 TSX Sport Wagon, and 2010-2012 ZDX and 2008-2012 Honda Accord, 2010-2011 Accord Crosstour, 2006-2011 Civic, Civic Hybrid and Civic NGV, 2012-2014 Crosstour, 2007-2011 CR-V, 2009-2013 Fit, 2010-2013 Insight, and 2009-2015 Pilot vehicles.  The front passenger air bag inflator may have been installed incorrectly during replacement.",2019-05-16,"An incorrectly installed air bag inflator may not properly deploy the passenger frontal air bag in the event of a crash, increasing the risk of injury.","Honda will notify owners, and dealers will inspect the inflator installation and, if necessary, replace the passenger frontal air bag module assembly, free of charge.  The recall began July 5, 2019.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are M4O, P4R, T4Q, and W4P.",Honda (American Honda Motor Co.),,acura_tsx_2014,22,31,25,4.0,2.4,Automatic (S5),Compact Cars,349.0,Premium,415,0.0,0.923,0.077,0.5574
acura,tsx,2014,19V378000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain 2009-2014 Acura TSX, 2011-2013 TSX Sport Wagon, and 2010-2012 ZDX and 2008-2012 Honda Accord, 2010-2011 Accord Crosstour, 2006-2011 Civic, Civic Hybrid and Civic NGV, 2012-2014 Crosstour, 2007-2011 CR-V, 2009-2013 Fit, 2010-2013 Insight, and 2009-2015 Pilot vehicles.  The front passenger air bag inflator may have been installed incorrectly during replacement.",2019-05-16,"An incorrectly installed air bag inflator may not properly deploy the passenger frontal air bag in the event of a crash, increasing the risk of injury.","Honda will notify owners, and dealers will inspect the inflator installation and, if necessary, replace the passenger frontal air bag module assembly, free of charge.  The recall began July 5, 2019.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are M4O, P4R, T4Q, and W4P.",Honda (American Honda Motor Co.),,acura_tsx_2014,21,29,24,4.0,2.4,Manual 6-spd,Compact Cars,373.0,Premium,415,0.0,0.923,0.077,0.5574
acura,tsx,2014,19V378000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain 2009-2014 Acura TSX, 2011-2013 TSX Sport Wagon, and 2010-2012 ZDX and 2008-2012 Honda Accord, 2010-2011 Accord Crosstour, 2006-2011 Civic, Civic Hybrid and Civic NGV, 2012-2014 Crosstour, 2007-2011 CR-V, 2009-2013 Fit, 2010-2013 Insight, and 2009-2015 Pilot vehicles.  The front passenger air bag inflator may have been installed incorrectly during replacement.",2019-05-16,"An incorrectly installed air bag inflator may not properly deploy the passenger frontal air bag in the event of a crash, increasing the risk of injury.","Honda will notify owners, and dealers will inspect the inflator installation and, if necessary, replace the passenger frontal air bag module assembly, free of charge.  The recall began July 5, 2019.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are M4O, P4R, T4Q, and W4P.",Honda (American Honda Motor Co.),,acura_tsx_2014,19,28,22,6.0,3.5,Automatic (S5),Compact Cars,394.0,Premium,415,0.0,0.923,0.077,0.5574
acura,ilx,2015,19V052000,"FUEL SYSTEM, GASOLINE:STORAGE:TANK ASSEMBLY","Acura (American Honda Motor Co.) is recalling certain 2014-2019 Acura ILX vehicles.  The vehicles may have a deformed fuel tank, raising the height of the fuel pump and allowing the fuel level float to stick, possibly causing the fuel gauge to display an inaccurate fuel level.",2019-01-24,"If the fuel gauge displays that the vehicle has more gas than it actually does, the vehicle may run out of gas and stall, increasing the risk of a crash.","Acura will notify owners, and dealers will inspect and, as necessary, replace the fuel tank, free of charge.  The recall began March 14, 2019.  Owners may contact Acura customer service at 1-888-234-2138.  Acura's number for this recall is H3U, Z3T.",Honda (American Honda Motor Co.),,acura_ilx_2015,24,34,28,4.0,2.0,Automatic (S5),Compact Cars,321.0,Premium,277,0.0,0.954,0.046,0.2732
acura,ilx,2015,19V052000,"FUEL SYSTEM, GASOLINE:STORAGE:TANK ASSEMBLY","Acura (American Honda Motor Co.) is recalling certain 2014-2019 Acura ILX vehicles.  The vehicles may have a deformed fuel tank, raising the height of the fuel pump and allowing the fuel level float to stick, possibly causing the fuel gauge to display an inaccurate fuel level.",2019-01-24,"If the fuel gauge displays that the vehicle has more gas than it actually does, the vehicle may run out of gas and stall, increasing the risk of a crash.","Acura will notify owners, and dealers will inspect and, as necessary, replace the fuel tank, free of charge.  The recall began March 14, 2019.  Owners may contact Acura customer service at 1-888-234-2138.  Acura's number for this recall is H3U, Z3T.",Honda (American Honda Motor Co.),,acura_ilx_2015,22,31,25,4.0,2.4,Manual 6-spd,Compact Cars,350.0,Premium,277,0.0,0.954,0.046,0.2732
acura,ilx,2015,19V182000,AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling specific 2003 Acura 3.2CL, 2013-2016 ILX, 2013-2014 ILX Hybrid, 2003-2006 MDX, 2007-2016 RDX, 2002-2003 3.2TL, 2004-2006, and 2009-2014 TL, 2010-2013 ZDX and 2001-2007 and 2009 Honda Accord, 2001-2005 Civic, 2003-2005 Civic Hybrid, 2001-2005 Civic GX NGV, 2002-2007 and 2010-2011 CR-V, 2003-2011 Element, 2007 Fit, 2002-2004 Odyssey, 2003-2008 Pilot, and 2006-2014 Ridgeline vehicles.  The affected vehicles received a replacement driver air bag inflator as part of a previous Takata inflator recall remedy or a replacement driver air bag module containing the same inflator type as a service part.  Due to a manufacturing error, in the event of a crash necessitating deployment of the driver frontal air bag, these inflators may explode.",2019-03-06,"An explosion of an inflator within the driver frontal air bag module may result in sharp metal fragments striking the driver, front seat passenger or other occupants resulting in serious injury or death.","Honda will notify owners, and dealers will replace the driver's air bag inflator with an alternate inflator, free of charge.  The recall began April 10, 2019.  Honda owners may contact customer service at 1-888-234-2138.  Honda's number for this recall is O41.  Acura owners may contact customer service at 1-888-234-2138.  Acura's number for this recall is U40.",Honda (American Honda Motor Co.),EA15001,acura_ilx_2015,24,34,28,4.0,2.0,Automatic (S5),Compact Cars,321.0,Premium,784,0.06,0.918,0.021,-0.5423
